[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 4, Task: roofing - start: 230 ; end: 235
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 5, Task: roofing - start: 235 ; end: 240
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 2, Task: windows - start: 280 ; end: 285
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 3, Task: windows - start: 275 ; end: 280
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 1, Task: facade - start: 260 ; end: 270
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 4, Task: facade - start: 240 ; end: 250
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 5, Task: facade - start: 250 ; end: 260
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 2, Task: masonry - start: 35 ; end: 70
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 3, Task: masonry - start: 0 ; end: 35
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 1, Task: plumbing - start: 150 ; end: 190
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 2, Task: plumbing - start: 230 ; end: 270
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 3, Task: plumbing - start: 70 ; end: 110
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 4, Task: plumbing - start: 190 ; end: 230
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 5, Task: plumbing - start: 110 ; end: 150
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 2, Task: roofing - start: 275 ; end: 280
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 3, Task: roofing - start: 270 ; end: 275
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 2, Task: facade - start: 280 ; end: 290
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 3, Task: facade - start: 290 ; end: 300
[2019-05-29T22:00:59Z, INFO] Worker: Jim --> House: 2, Task: carpentry - start: 70 ; end: 85
[2019-05-29T22:00:59Z, INFO] Worker: Jim --> House: 3, Task: carpentry - start: 35 ; end: 50
